Field1,Field2,Field3,Field4,Field5,Field6
536,-54.43491463,49.55183299,0.45652734,0.012437277,2020-09-21
536,-54.5730407,49.55481403,0.45652734,0.012437277,2020-09-21
537,-54.43491463,49.55183299,0.456494629,0.012435369,2020-09-21
537,-54.43019424,49.64168944,0.456494629,0.012435369,2020-09-21
537,-54.29183833,49.63853375,0.456494629,0.012435369,2020-09-21
537,-54.29681213,49.54868725,0.456494629,0.012435369,2020-09-21
537,-54.43491463,49.55183299,0.456494629,0.012435369,2020-09-21
538,-54.29681213,49.54868725,0.456460157,0.01243336,2020-09-21
538,-54.29183833,49.63853375,0.456460157,0.01243336,2020-09-21
538,-54.15350742,49.63521292,0.456460157,0.01243336,2020-09-21
538,-54.15873445,49.54537689,0.456460157,0.01243336,2020-09-21
538,-54.29681213,49.54868725,0.456460157,0.01243336,2020-09-21
539,-54.02068287,49.54190197,0.456385926,0.012429034,2020-09-21
539,-54.01520276,49.63172702,0.456385926,0.012429034,2020-09-21
539,-53.87692563,49.62807612,0.456385926,0.012429034,2020-09-21
539,-53.88265864,49.53826257,0.456385926,0.012429034,2020-09-21
539,-54.02068287,49.54190197,0.456385926,0.012429034,2020-09-21
540,-53.88265864,49.53826257,0.456346167,0.012426719,2020-09-21
540,-53.87692563,49.62807612,0.456346167,0.012426719,2020-09-21
540,-53.7386773,49.62426031,0.456346167,0.012426719,2020-09-21
540,-53.74466302,49.53445878,0.456346167,0.012426719,2020-09-21
540,-53.88265864,49.53826257,0.456346167,0.012426719,2020-09-21
541,-58.03204065,49.66561539,0.457280297,0.012474344,2022-06-16
541,-58.03394806,49.75554582,0.457280297,0.012474344,2022-06-16
541,-57.89513467,49.75670153,0.457280297,0.012474344,2022-06-16
541,-57.89348324,49.66676745,0.457280297,0.012474344,2022-06-16
541,-58.03204065,49.66561539,0.457280297,0.012474344,2022-06-16
542,-56.92342166,49.67018916,0.457321978,0.012476785,2022-06-16
542,-56.92328011,49.76013407,0.457321978,0.012476785,2022-06-16
542,-56.78443627,49.75995896,0.457321978,0.012476785,2022-06-16
542,-56.78483401,49.67001459,0.457321978,0.012476785,2022-06-16
542,-56.92342166,49.67018916,0.457321978,0.012476785,2022-06-16
543,-56.78483401,49.67001459,0.457319233,0.012476624,2022-06-16
543,-56.78443627,49.75995896,0.457319233,0.012476624,2022-06-16
543,-56.64559443,49.75961746,0.457319233,0.012476624,2022-06-16
543,-56.64624835,49.66967418,0.457319233,0.012476624,2022-06-16
543,-56.78483401,49.67001459,0.457319233,0.012476624,2022-06-16
544,-56.23051614,49.66765792,0.45729058,0.012474946,2022-06-16
544,-56.22909387,49.75759482,0.45729058,0.012474946,2022-06-16
544,-56.09027296,49.75658794,0.45729058,0.012474946,2022-06-16
544,-56.09195128,49.66665422,0.45729058,0.012474946,2022-06-16
544,-56.23051614,49.66765792,0.45729058,0.012474946,2022-06-16
545,-56.09195128,49.66665422,0.457278998,0.012474268,2022-06-16
545,-56.09027296,49.75658794,0.457278998,0.012474268,2022-06-16
545,-55.95146051,49.75541476,0.457278998,0.012474268,2022-06-16
545,-55.95339481,49.66548474,0.457278998,0.012474268,2022-06-16
545,-56.09195128,49.66665422,0.457278998,0.012474268,2022-06-16
546,-55.95339481,49.66548474,0.457265649,0.012473486,2022-06-16
546,-55.95146051,49.75541476,0.457265649,0.012473486,2022-06-16
546,-55.81265781,49.7540753,0.457265649,0.012473486,2022-06-16
546,-55.81484803,49.66414951,0.457265649,0.012473486,2022-06-16
546,-55.95339481,49.66548474,0.457265649,0.012473486,2022-06-16
547,-55.81484803,49.66414951,0.457250532,0.012472601,2022-06-16
547,-55.81265781,49.7540753,0.457250532,0.012472601,2022-06-16
547,-55.67386615,49.7525696,0.457250532,0.012472601,2022-06-16
547,-55.67631222,49.66264856,0.457250532,0.012472601,2022-06-16
547,-55.81484803,49.66414951,0.457250532,0.012472601,2022-06-16
548,-55.67631222,49.66264856,0.457233647,0.012471613,2022-06-16
548,-55.67386615,49.7525696,0.457233647,0.012471613,2022-06-16
548,-55.53508681,49.75089769,0.457233647,0.012471613,2022-06-16
548,-55.53778865,49.66098193,0.457233647,0.012471613,2022-06-16
548,-55.67631222,49.66264856,0.457233647,0.012471613,2022-06-16
549,-54.84539922,49.65016492,0.457095227,0.012463517,2020-09-21
549,-54.84142003,49.74004644,0.457095227,0.012463517,2020-09-21
549,-54.70274165,49.73737819,0.457095227,0.012463517,2020-09-21
549,-54.70697596,49.64750508,0.457095227,0.012463517,2020-09-21
549,-54.84539922,49.65016492,0.457095227,0.012463517,2020-09-21
550,-54.70697596,49.64750508,0.457065973,0.012461806,2020-09-21
550,-54.70274165,49.73737819,0.457065973,0.012461806,2020-09-21
550,-54.56408459,49.73454407,0.457065973,0.012461806,2020-09-21
550,-54.56857387,49.6446799,0.457065973,0.012461806,2020-09-21
550,-54.70697596,49.64750508,0.457065973,0.012461806,2020-09-21
551,-54.56857387,49.6446799,0.457034952,0.012459994,2020-09-21
551,-54.56408459,49.73454407,0.457034952,0.012459994,2020-09-21
551,-54.42545013,49.73154415,0.457034952,0.012459994,2020-09-21
551,-54.43019424,49.64168944,0.457034952,0.012459994,2020-09-21
551,-54.56857387,49.6446799,0.457034952,0.012459994,2020-09-21
552,-54.43019424,49.64168944,0.457002163,0.012458078,2020-09-21
552,-54.42545013,49.73154415,0.457002163,0.012458078,2020-09-21
552,-54.28683955,49.72837848,0.457002163,0.012458078,2020-09-21
552,-54.29183833,49.63853375,0.457002163,0.012458078,2020-09-21
552,-54.43019424,49.64168944,0.457002163,0.012458078,2020-09-21
553,-54.29183833,49.63853375,0.456967611,0.012456059,2020-09-21
553,-54.28683955,49.72837848,0.456967611,0.012456059,2020-09-21
553,-54.14825412,49.72504715,0.456967611,0.012456059,2020-09-21
553,-54.15350742,49.63521292,0.456967611,0.012456059,2020-09-21
553,-54.29183833,49.63853375,0.456967611,0.012456059,2020-09-21
554,-54.15350742,49.63521292,0.456931289,0.012453938,2020-09-21
554,-54.14825412,49.72504715,0.456931289,0.012453938,2020-09-21
554,-54.00969512,49.72155023,0.456931289,0.012453938,2020-09-21
554,-54.01520276,49.63172702,0.456931289,0.012453938,2020-09-21
554,-54.15350742,49.63521292,0.456931289,0.012453938,2020-09-21
555,-54.01520276,49.63172702,0.456893201,0.012451715,2020-09-21
555,-54.00969512,49.72155023,0.456893201,0.012451715,2020-09-21
555,-53.87116383,49.71788778,0.456893201,0.012451715,2020-09-21
555,-53.87692563,49.62807612,0.456893201,0.012451715,2020-09-21
555,-54.01520276,49.63172702,0.456893201,0.012451715,2020-09-21
556,-58.03394806,49.75554582,0.457791066,0.012497239,2022-06-16
556,-58.03586508,49.84547479,0.457791066,0.012497239,2022-06-16
556,-57.89679441,49.84663416,0.457791066,0.012497239,2022-06-16
556,-57.89513467,49.75670153,0.457791066,0.012497239,2022-06-16
556,-58.03394806,49.75554582,0.457791066,0.012497239,2022-06-16
557,-57.89513467,49.75670153,0.457802489,0.012497909,2022-06-16
557,-57.89679441,49.84663416,0.457802489,0.012497909,2022-06-16
557,-57.75771535,49.84762671,0.457802489,0.012497909,2022-06-16
557,-57.75631294,49.75769094,0.457802489,0.012497909,2022-06-16
557,-57.89513467,49.75670153,0.457802489,0.012497909,2022-06-16
558,-57.75631294,49.75769094,0.457812141,0.012498475,2022-06-16
558,-57.75771535,49.84762671,0.457812141,0.012498475,2022-06-16
558,-57.61862922,49.8484524,0.457812141,0.012498475,2022-06-16
558,-57.61748419,49.75851403,0.457812141,0.012498475,2022-06-16
558,-57.75631294,49.75769094,0.457812141,0.012498475,2022-06-16
559,-56.92328011,49.76013407,0.457832844,0.01249969,2022-06-16
559,-56.92313784,49.85007758,0.457832844,0.01249969,2022-06-16
559,-56.78403652,49.84990191,0.457832844,0.01249969,2022-06-16
559,-56.78443627,49.75995896,0.457832844,0.01249969,2022-06-16
559,-56.92328011,49.76013407,0.457832844,0.01249969,2022-06-16
560,-56.78443627,49.75995896,0.457830093,0.012499529,2022-06-16
560,-56.78403652,49.84990191,0.457830093,0.012499529,2022-06-16
560,-56.64493722,49.84955933,0.457830093,0.012499529,2022-06-16
560,-56.64559443,49.75961746,0.457830093,0.012499529,2022-06-16
560,-56.78443627,49.75995896,0.457830093,0.012499529,2022-06-16
561,-56.64559443,49.75961746,0.457825571,0.012499264,2022-06-16
561,-56.64493722,49.84955933,0.457825571,0.012499264,2022-06-16
561,-56.50584124,49.84904986,0.457825571,0.012499264,2022-06-16
561,-56.50675589,49.7591096,0.457825571,0.012499264,2022-06-16
561,-56.64559443,49.75961746,0.457825571,0.012499264,2022-06-16
562,-55.95146051,49.75541476,0.457776382,0.012496378,2022-06-16
562,-55.94951647,49.84534331,0.457776382,0.012496378,2022-06-16
562,-55.81045656,49.84399961,0.457776382,0.012496378,2022-06-16
562,-55.81265781,49.7540753,0.457776382,0.012496378,2022-06-16
562,-55.95146051,49.75541476,0.457776382,0.012496378,2022-06-16
563,-55.81265781,49.7540753,0.457761229,0.012495489,2022-06-16
563,-55.81045656,49.84399961,0.457761229,0.012495489,2022-06-16
563,-55.67140775,49.84248914,0.457761229,0.012495489,2022-06-16
563,-55.67386615,49.7525696,0.457761229,0.012495489,2022-06-16
563,-55.81265781,49.7540753,0.457761229,0.012495489,2022-06-16
564,-55.67386615,49.7525696,0.457744305,0.012494496,2022-06-16
564,-55.67140775,49.84248914,0.457744305,0.012494496,2022-06-16
564,-55.53237136,49.84081194,0.457744305,0.012494496,2022-06-16
564,-55.53508681,49.75089769,0.457744305,0.012494496,2022-06-16
564,-55.67386615,49.7525696,0.457744305,0.012494496,2022-06-16
565,-54.42545013,49.73154415,0.457512275,0.012480901,2020-09-21
565,-54.42068214,49.82139712,0.457512275,0.012480901,2020-09-21
565,-54.2818156,49.81822144,0.457512275,0.012480901,2020-09-21
565,-54.28683955,49.72837848,0.457512275,0.012480901,2020-09-21
565,-54.42545013,49.73154415,0.457512275,0.012480901,2020-09-21
566,-54.28683955,49.72837848,0.457477639,0.012478873,2020-09-21
566,-54.2818156,49.81822144,0.457477639,0.012478873,2020-09-21
566,-54.14297439,49.81487957,0.457477639,0.012478873,2020-09-21
566,-54.14825412,49.72504715,0.457477639,0.012478873,2020-09-21
566,-54.28683955,49.72837848,0.457477639,0.012478873,2020-09-21
567,-54.14825412,49.72504715,0.45744123,0.012476743,2020-09-21
567,-54.14297439,49.81487957,0.45744123,0.012476743,2020-09-21
567,-54.00415978,49.81137158,0.45744123,0.012476743,2020-09-21
567,-54.00969512,49.72155023,0.45744123,0.012476743,2020-09-21
567,-54.14825412,49.72504715,0.45744123,0.012476743,2020-09-21
568,-54.00969512,49.72155023,0.457403053,0.01247451,2020-09-21
568,-54.00415978,49.81137158,0.457403053,0.01247451,2020-09-21
568,-53.86537305,49.80769755,0.457403053,0.01247451,2020-09-21
568,-53.87116383,49.71788778,0.457403053,0.01247451,2020-09-21
568,-54.00969512,49.72155023,0.457403053,0.01247451,2020-09-21
569,-57.89679441,49.84663416,0.458315878,0.012520923,2022-06-16
569,-57.89846253,49.93656535,0.458315878,0.012520923,2022-06-16
569,-57.75912484,49.93756104,0.458315878,0.012520923,2022-06-16
569,-57.75771535,49.84762671,0.458315878,0.012520923,2022-06-16
569,-57.89679441,49.84663416,0.458315878,0.012520923,2022-06-16
570,-57.75771535,49.84762671,0.458325553,0.012521492,2022-06-16
570,-57.75912484,49.93756104,0.458325553,0.012521492,2022-06-16
570,-57.61978003,49.93838936,0.458325553,0.012521492,2022-06-16
570,-57.61862922,49.8484524,0.458325553,0.012521492,2022-06-16
570,-57.75771535,49.84762671,0.458325553,0.012521492,2022-06-16
571,-56.92313784,49.85007758,0.458346304,0.012522712,2022-06-16
571,-56.92299486,49.94001969,0.458346304,0.012522712,2022-06-16
571,-56.78363476,49.93984346,0.458346304,0.012522712,2022-06-16
571,-56.78403652,49.84990191,0.458346304,0.012522712,2022-06-16
571,-56.92313784,49.85007758,0.458346304,0.012522712,2022-06-16
572,-56.78403652,49.84990191,0.458343546,0.01252255,2022-06-16
572,-56.78363476,49.93984346,0.458343546,0.01252255,2022-06-16
572,-56.64427669,49.93949979,0.458343546,0.01252255,2022-06-16
572,-56.64493722,49.84955933,0.458343546,0.01252255,2022-06-16
572,-56.78403652,49.84990191,0.458343546,0.01252255,2022-06-16
573,-56.64493722,49.84955933,0.458339015,0.012522283,2022-06-16
573,-56.64427669,49.93949979,0.458339015,0.012522283,2022-06-16
573,-56.50492197,49.93898871,0.458339015,0.012522283,2022-06-16
573,-56.50584124,49.84904986,0.458339015,0.012522283,2022-06-16
573,-56.64493722,49.84955933,0.458339015,0.012522283,2022-06-16
574,-56.50584124,49.84904986,0.458332704,0.012521912,2022-06-16
574,-56.50492197,49.93898871,0.458332704,0.012521912,2022-06-16
574,-56.36557189,49.93831021,0.458332704,0.012521912,2022-06-16
574,-56.36674987,49.84837351,0.458332704,0.012521912,2022-06-16
574,-56.50584124,49.84904986,0.458332704,0.012521912,2022-06-16
575,-56.22766442,49.84753028,0.458314758,0.012520857,2022-06-16
575,-56.22622776,49.93746431,0.458314758,0.012520857,2022-06-16
575,-56.0868909,49.93645104,0.458314758,0.012520857,2022-06-16
575,-56.08858619,49.84652021,0.458314758,0.012520857,2022-06-16
575,-56.22766442,49.84753028,0.458314758,0.012520857,2022-06-16
576,-55.81045656,49.84399961,0.458274522,0.012518492,2022-06-16
576,-55.80824419,49.93392245,0.458274522,0.012518492,2022-06-16
576,-55.66893696,49.9324072,0.458274522,0.012518492,2022-06-16
576,-55.67140775,49.84248914,0.458274522,0.012518492,2022-06-16
576,-55.81045656,49.84399961,0.458274522,0.012518492,2022-06-16
577,-55.67140775,49.84248914,0.458257557,0.012517495,2022-06-16
577,-55.66893696,49.9324072,0.458257557,0.012517495,2022-06-16
577,-55.52964221,49.93072468,0.458257557,0.012517495,2022-06-16
577,-55.53237136,49.84081194,0.458257557,0.012517495,2022-06-16
577,-55.67140775,49.84248914,0.458257557,0.012517495,2022-06-16
578,-55.53237136,49.84081194,0.458238818,0.012516394,2022-06-16
578,-55.52964221,49.93072468,0.458238818,0.012516394,2022-06-16
578,-55.39036125,49.92887493,0.458238818,0.012516394,2022-06-16
578,-55.39334867,49.83896804,0.458238818,0.012516394,2022-06-16
578,-55.53237136,49.84081194,0.458238818,0.012516394,2022-06-16
579,-54.2818156,49.81822144,0.457990259,0.012501802,2020-09-21
579,-54.27676634,49.90806262,0.457990259,0.012501802,2020-09-21
579,-54.13766805,49.90471017,0.457990259,0.012501802,2020-09-21
579,-54.14297439,49.81487957,0.457990259,0.012501802,2020-09-21
579,-54.2818156,49.81822144,0.457990259,0.012501802,2020-09-21
580,-54.14297439,49.81487957,0.457953764,0.012499663,2020-09-21
580,-54.13766805,49.90471017,0.457953764,0.012499663,2020-09-21
580,-53.99859654,49.90119107,0.457953764,0.012499663,2020-09-21
580,-54.00415978,49.81137158,0.457953764,0.012499663,2020-09-21
580,-54.14297439,49.81487957,0.457953764,0.012499663,2020-09-21
581,-57.89846253,49.93656535,0.458831877,0.012544054,2022-06-16
581,-57.90013908,50.0264951,0.458831877,0.012544054,2022-06-16
581,-57.76054146,50.02749395,0.458831877,0.012544054,2022-06-16
581,-57.75912484,49.93756104,0.458831877,0.012544054,2022-06-16
581,-57.89846253,49.93656535,0.458831877,0.012544054,2022-06-16
582,-57.75912484,49.93756104,0.458841574,0.012544625,2022-06-16
582,-57.76054146,50.02749395,0.458841574,0.012544625,2022-06-16
582,-57.62093666,50.02832489,0.458841574,0.012544625,2022-06-16
582,-57.61978003,49.93838936,0.458841574,0.012544625,2022-06-16
582,-57.75912484,49.93756104,0.458841574,0.012544625,2022-06-16
583,-56.92299486,49.94001969,0.458862375,0.012545851,2022-06-16
583,-56.92285115,50.02996039,0.458862375,0.012545851,2022-06-16
583,-56.78323097,50.0297836,0.458862375,0.012545851,2022-06-16
583,-56.78363476,49.93984346,0.458862375,0.012545851,2022-06-16
583,-56.92299486,49.94001969,0.458862375,0.012545851,2022-06-16
584,-56.78363476,49.93984346,0.458859611,0.012545688,2022-06-16
584,-56.78323097,50.0297836,0.458859611,0.012545688,2022-06-16
584,-56.64361283,50.02943885,0.458859611,0.012545688,2022-06-16
584,-56.64427669,49.93949979,0.458859611,0.012545688,2022-06-16
584,-56.78363476,49.93984346,0.458859611,0.012545688,2022-06-16
585,-56.50492197,49.93898871,0.458848742,0.012545047,2022-06-16
585,-56.50399805,50.02892614,0.458848742,0.012545047,2022-06-16
585,-56.36438794,50.02824549,0.458848742,0.012545047,2022-06-16
585,-56.36557189,49.93831021,0.458848742,0.012545047,2022-06-16
585,-56.50492197,49.93898871,0.458848742,0.012545047,2022-06-16
586,-56.36557189,49.93831021,0.45884064,0.01254457,2022-06-16
586,-56.36438794,50.02824549,0.45884064,0.01254457,2022-06-16
586,-56.22478384,50.02739691,0.45884064,0.01254457,2022-06-16
586,-56.22622776,49.93746431,0.45884064,0.01254457,2022-06-16
586,-56.36557189,49.93831021,0.45884064,0.01254457,2022-06-16
587,-56.22622776,49.93746431,0.458830756,0.012543987,2022-06-16
587,-56.22478384,50.02739691,0.458830756,0.012543987,2022-06-16
587,-56.08518704,50.02638042,0.458830756,0.012543987,2022-06-16
587,-56.0868909,49.93645104,0.458830756,0.012543987,2022-06-16
587,-56.22622776,49.93746431,0.458830756,0.012543987,2022-06-16
588,-56.0868909,49.93645104,0.458819091,0.0125433,2022-06-16
588,-56.08518704,50.02638042,0.458819091,0.0125433,2022-06-16
588,-55.94559887,50.02519605,0.458819091,0.0125433,2022-06-16
588,-55.94756261,49.93527041,0.458819091,0.0125433,2022-06-16
588,-56.0868909,49.93645104,0.458819091,0.0125433,2022-06-16
589,-55.94756261,49.93527041,0.458805647,0.012542508,2022-06-16
589,-55.94559887,50.02519605,0.458805647,0.012542508,2022-06-16
589,-55.80602064,50.02384382,0.458805647,0.012542508,2022-06-16
589,-55.80824419,49.93392245,0.458805647,0.012542508,2022-06-16
589,-55.94756261,49.93527041,0.458805647,0.012542508,2022-06-16
590,-55.80824419,49.93392245,0.458790424,0.012541611,2022-06-16
590,-55.80602064,50.02384382,0.458790424,0.012541611,2022-06-16
590,-55.66645367,50.02232376,0.458790424,0.012541611,2022-06-16
590,-55.66893696,49.9324072,0.458790424,0.012541611,2022-06-16
590,-55.80824419,49.93392245,0.458790424,0.012541611,2022-06-16
591,-55.66893696,49.9324072,0.458773419,0.01254061,2022-06-16
591,-55.66645367,50.02232376,0.458773419,0.01254061,2022-06-16
591,-55.52689926,50.0206359,0.458773419,0.01254061,2022-06-16
591,-55.52964221,49.93072468,0.458773419,0.01254061,2022-06-16
591,-55.66893696,49.9324072,0.458773419,0.01254061,2022-06-16
592,-55.52964221,49.93072468,0.458754635,0.012539504,2022-06-16
592,-55.52689926,50.0206359,0.458754635,0.012539504,2022-06-16
592,-55.38735874,50.01878029,0.458754635,0.012539504,2022-06-16
592,-55.39036125,49.92887493,0.458754635,0.012539504,2022-06-16
592,-55.52964221,49.93072468,0.458754635,0.012539504,2022-06-16
593,-55.39036125,49.92887493,0.458734071,0.012538293,2019-10-10
593,-55.38735874,50.01878029,0.458734071,0.012538293,2019-10-10
593,-55.24783342,50.01675697,0.458734071,0.012538293,2019-10-10
593,-55.25109539,49.926858,0.458734071,0.012538293,2019-10-10
593,-55.39036125,49.92887493,0.458734071,0.012538293,2019-10-10
594,-57.76054146,50.02749395,0.459360224,0.012567875,2022-06-16
594,-57.76196524,50.11742542,0.459360224,0.012567875,2022-06-16
594,-57.62209914,50.118259,0.459360224,0.012567875,2022-06-16
594,-57.62093666,50.02832489,0.459360224,0.012567875,2022-06-16
594,-57.76054146,50.02749395,0.459360224,0.012567875,2022-06-16
595,-56.78323097,50.0297836,0.4593783,0.012568943,2022-06-16
595,-56.78282513,50.11972234,0.4593783,0.012568943,2022-06-16
595,-56.6429456,50.11937649,0.4593783,0.012568943,2022-06-16
595,-56.64361283,50.02943885,0.4593783,0.012568943,2022-06-16
595,-56.78323097,50.0297836,0.4593783,0.012568943,2022-06-16
596,-56.64361283,50.02943885,0.459373747,0.012568674,2022-06-16
596,-56.6429456,50.11937649,0.459373747,0.012568674,2022-06-16
596,-56.50306945,50.11886216,0.459373747,0.012568674,2022-06-16
596,-56.50399805,50.02892614,0.459373747,0.012568674,2022-06-16
596,-56.64361283,50.02943885,0.459373747,0.012568674,2022-06-16
597,-56.36438794,50.02824549,0.459359285,0.01256782,2022-06-16
597,-56.36319801,50.11817935,0.459359285,0.01256782,2022-06-16
597,-56.2233326,50.11732808,0.459359285,0.01256782,2022-06-16
597,-56.22478384,50.02739691,0.459359285,0.01256782,2022-06-16
597,-56.36438794,50.02824549,0.459359285,0.01256782,2022-06-16
598,-56.22478384,50.02739691,0.459349379,0.012567235,2022-06-16
598,-56.2233326,50.11732808,0.459349379,0.012567235,2022-06-16
598,-56.08347456,50.11630836,0.459349379,0.012567235,2022-06-16
598,-56.08518704,50.02638042,0.459349379,0.012567235,2022-06-16
598,-56.22478384,50.02739691,0.459349379,0.012567235,2022-06-16
599,-56.08518704,50.02638042,0.459337686,0.012566545,2022-06-16
599,-56.08347456,50.11630836,0.459337686,0.012566545,2022-06-16
599,-55.9436252,50.11512023,0.459337686,0.012566545,2022-06-16
599,-55.94559887,50.02519605,0.459337686,0.012566545,2022-06-16
599,-56.08518704,50.02638042,0.459337686,0.012566545,2022-06-16
600,-55.94559887,50.02519605,0.45932421,0.012565749,2022-06-16
600,-55.9436252,50.11512023,0.45932421,0.012565749,2022-06-16
600,-55.80378584,50.11376371,0.45932421,0.012565749,2022-06-16
600,-55.80602064,50.02384382,0.45932421,0.012565749,2022-06-16
600,-55.94559887,50.02519605,0.45932421,0.012565749,2022-06-16
601,-57.76196524,50.11742542,0.459881514,0.012591244,2022-06-16
601,-57.76339625,50.20735546,0.459881514,0.012591244,2022-06-16
601,-57.62326752,50.20819169,0.459881514,0.012591244,2022-06-16
601,-57.62209914,50.118259,0.459881514,0.012591244,2022-06-16
601,-57.76196524,50.11742542,0.459881514,0.012591244,2022-06-16
602,-57.62209914,50.118259,0.45988947,0.012591715,2022-06-16
602,-57.62326752,50.20819169,0.45988947,0.012591715,2022-06-16
602,-57.48313286,50.20885891,0.45988947,0.012591715,2022-06-16
602,-57.48222714,50.11892411,0.45988947,0.012591715,2022-06-16
602,-57.62209914,50.118259,0.45988947,0.012591715,2022-06-16
603,-56.78282513,50.11972234,0.459899635,0.012592316,2022-06-16
603,-56.78241723,50.20965967,0.459899635,0.012592316,2022-06-16
603,-56.64227498,50.20931273,0.459899635,0.012592316,2022-06-16
603,-56.6429456,50.11937649,0.459899635,0.012592316,2022-06-16
603,-56.78282513,50.11972234,0.459899635,0.012592316,2022-06-16
604,-56.6429456,50.11937649,0.45989507,0.012592046,2022-06-16
604,-56.64227498,50.20931273,0.45989507,0.012592046,2022-06-16
604,-56.50213614,50.20879676,0.45989507,0.012592046,2022-06-16
604,-56.50306945,50.11886216,0.45989507,0.012592046,2022-06-16
604,-56.6429456,50.11937649,0.45989507,0.012592046,2022-06-16
605,-56.36319801,50.11817935,0.459880576,0.012591188,2022-06-16
605,-56.36200204,50.20811178,0.459880576,0.012591188,2022-06-16
605,-56.22187401,50.20725781,0.459880576,0.012591188,2022-06-16
605,-56.2233326,50.11732808,0.459880576,0.012591188,2022-06-16
605,-56.36319801,50.11817935,0.459880576,0.012591188,2022-06-16
606,-56.2233326,50.11732808,0.459870646,0.012590601,2022-06-16
606,-56.22187401,50.20725781,0.459870646,0.012590601,2022-06-16
606,-56.08175339,50.20623486,0.459870646,0.012590601,2022-06-16
606,-56.08347456,50.11630836,0.459870646,0.012590601,2022-06-16
606,-56.2233326,50.11732808,0.459870646,0.012590601,2022-06-16
607,-55.9436252,50.11512023,0.459845421,0.012589108,2022-06-16
607,-55.94164151,50.20504295,0.459845421,0.012589108,2022-06-16
607,-55.80153971,50.20368213,0.459845421,0.012589108,2022-06-16
607,-55.80378584,50.11376371,0.459845421,0.012589108,2022-06-16
607,-55.9436252,50.11512023,0.459845421,0.012589108,2022-06-16
608,-55.80378584,50.11376371,0.459830124,0.012588203,2022-06-16
608,-55.80153971,50.20368213,0.459830124,0.012588203,2022-06-16
608,-55.6614493,50.2021524,0.459830124,0.012588203,2022-06-16
608,-55.66395781,50.11223882,0.459830124,0.012588203,2022-06-16
608,-55.80378584,50.11376371,0.459830124,0.012588203,2022-06-16
609,-57.62326752,50.20819169,0.460413444,0.012615204,2022-06-16
609,-57.62444183,50.29812296,0.460413444,0.012615204,2022-06-16
609,-57.48404317,50.2987923,0.460413444,0.012615204,2022-06-16
609,-57.48313286,50.20885891,0.460413444,0.012615204,2022-06-16
609,-57.62326752,50.20819169,0.460413444,0.012615204,2022-06-16
610,-56.64227498,50.20931273,0.460419057,0.012615537,2022-06-16
610,-56.64160096,50.29924756,0.460419057,0.012615537,2022-06-16
610,-56.50119809,50.29872995,0.460419057,0.012615537,2022-06-16
610,-56.50213614,50.20879676,0.460419057,0.012615537,2022-06-16
610,-56.64227498,50.20931273,0.460419057,0.012615537,2022-06-16
611,-56.50213614,50.20879676,0.460412689,0.01261516,2022-06-16
611,-56.50119809,50.29872995,0.460412689,0.01261516,2022-06-16
611,-56.3608,50.2980428,0.460412689,0.01261516,2022-06-16
611,-56.36200204,50.20811178,0.460412689,0.01261516,2022-06-16
611,-56.50213614,50.20879676,0.460412689,0.01261516,2022-06-16
612,-55.94164151,50.20504295,0.46036929,0.012612586,2022-06-16
612,-55.93964776,50.29496422,0.46036929,0.012612586,2022-06-16
612,-55.79928217,50.29359907,0.46036929,0.012612586,2022-06-16
612,-55.80153971,50.20368213,0.46036929,0.012612586,2022-06-16
612,-55.94164151,50.20504295,0.46036929,0.012612586,2022-06-16
613,-55.80153971,50.20368213,0.460353959,0.012611677,2022-06-16
613,-55.79928217,50.29359907,0.460353959,0.012611677,2022-06-16
613,-55.65892806,50.29206449,0.460353959,0.012611677,2022-06-16
613,-55.6614493,50.2021524,0.460353959,0.012611677,2022-06-16
613,-55.80153971,50.20368213,0.460353959,0.012611677,2022-06-16
614,-57.62444183,50.29812296,0.460940096,0.012638814,2022-06-16
614,-57.62562212,50.38805281,0.460940096,0.012638814,2022-06-16
614,-57.48495811,50.38872428,0.460940096,0.012638814,2022-06-16
614,-57.48404317,50.2987923,0.460940096,0.012638814,2022-06-16
614,-57.62444183,50.29812296,0.460940096,0.012638814,2022-06-16
615,-56.64160096,50.29924756,0.460945723,0.012639148,2022-06-16
615,-56.64092351,50.38918099,0.460945723,0.012639148,2022-06-16
615,-56.50025527,50.38866173,0.460945723,0.012639148,2022-06-16
615,-56.50119809,50.29872995,0.460945723,0.012639148,2022-06-16
615,-56.64160096,50.29924756,0.460945723,0.012639148,2022-06-16
616,-56.50119809,50.29872995,0.46093934,0.012638769,2022-06-16
616,-56.50025527,50.38866173,0.46093934,0.012638769,2022-06-16
616,-56.35959184,50.38797239,0.46093934,0.012638769,2022-06-16
616,-56.3608,50.2980428,0.46093934,0.012638769,2022-06-16
616,-56.50119809,50.29872995,0.46093934,0.012638769,2022-06-16
617,-57.62562212,50.38805281,0.461469443,0.012662544,2022-06-16
617,-57.62680841,50.47798124,0.461469443,0.012662544,2022-06-16
617,-57.48587772,50.47865485,0.461469443,0.012662544,2022-06-16
617,-57.48495811,50.38872428,0.461469443,0.012662544,2022-06-16
617,-57.62562212,50.38805281,0.461469443,0.012662544,2022-06-16
618,-57.48495811,50.38872428,0.461475654,0.012662914,2022-06-16
618,-57.48587772,50.47865485,0.461475654,0.012662914,2022-06-16
618,-57.34494232,50.47915783,0.461475654,0.012662914,2022-06-16
618,-57.34428944,50.38922566,0.461475654,0.012662914,2022-06-16
